ds,y,hour,weekday,month,is_weekend,hour_sin,hour_cos,lag_1,lag_24,lag_168,rolling_mean_3,rolling_mean_24
2016-01-08 06:00:00+00:00,0.33111666666666667,6,4,1,0,1.0,6.123233995736766e-17,0.4592833333333333,0.38078333333333336,0.5271333333333333,0.5362055555555555,0.8254805555555556
2016-01-08 07:00:00+00:00,0.3516333333333333,7,4,1,0,0.9659258262890683,-0.25881904510252063,0.33111666666666667,0.29140000000000005,0.46315,0.4233222222222222,0.8234111111111111
2016-01-08 08:00:00+00:00,0.38234999999999997,8,4,1,0,0.8660254037844387,-0.4999999999999998,0.3516333333333333,0.2558166666666667,0.497,0.3806777777777777,0.8259208333333334
2016-01-08 09:00:00+00:00,0.37335,9,4,1,0,0.7071067811865476,-0.7071067811865475,0.38234999999999997,0.37693333333333334,0.4983166666666667,0.3550333333333333,0.8311930555555556
2016-01-08 10:00:00+00:00,0.33053333333333335,10,4,1,0,0.49999999999999994,-0.8660254037844387,0.37335,0.2815333333333333,0.4453833333333333,0.3691111111111111,0.83104375
2016-01-08 11:00:00+00:00,0.4103333333333333,11,4,1,0,0.258819045102521,-0.9659258262890682,0.33053333333333335,0.27390000000000003,0.5112166666666667,0.3620777777777778,0.8330854166666667
2016-01-08 12:00:00+00:00,0.7373,12,4,1,0,1.2246467991473532e-16,-1.0,0.4103333333333333,0.9437333333333334,0.49596666666666667,0.37140555555555554,0.838770138888889
2016-01-08 13:00:00+00:00,0.7848666666666666,13,4,1,0,-0.2588190451025208,-0.9659258262890683,0.7373,1.3129166666666667,0.4593166666666667,0.49272222222222223,0.8301687499999999
2016-01-08 14:00:00+00:00,2.776483333333333,14,4,1,0,-0.4999999999999997,-0.8660254037844388,0.7848666666666666,0.6125833333333334,0.4353666666666667,0.6441666666666667,0.8081666666666667
2016-01-08 15:00:00+00:00,3.4520666666666666,15,4,1,0,-0.7071067811865471,-0.7071067811865479,2.776483333333333,0.8198000000000001,0.25398333333333334,1.4328833333333335,0.8983291666666666
2016-01-08 16:00:00+00:00,0.6017666666666667,16,4,1,0,-0.8660254037844385,-0.5000000000000004,3.4520666666666666,1.1991166666666666,0.21938333333333335,2.3378055555555552,1.0080069444444444
2016-01-08 17:00:00+00:00,0.4128,17,4,1,0,-0.9659258262890683,-0.25881904510252063,0.6017666666666667,0.5457833333333333,0.35805000000000003,2.276772222222222,0.9831173611111111
2016-01-08 18:00:00+00:00,0.30896666666666667,18,4,1,0,-1.0,-1.8369701987210297e-16,0.4128,1.9099666666666666,0.30698333333333333,1.488877777777778,0.977576388888889
2016-01-08 19:00:00+00:00,0.34091666666666665,19,4,1,0,-0.9659258262890684,0.2588190451025203,0.30896666666666667,4.0574666666666666,0.30086666666666667,0.4411777777777777,0.9108680555555555
2016-01-08 20:00:00+00:00,0.22466666666666668,20,4,1,0,-0.8660254037844386,0.5000000000000001,0.34091666666666665,0.9348500000000001,0.22811666666666666,0.35422777777777775,0.7560118055555556
2016-01-08 21:00:00+00:00,1.5976,21,4,1,0,-0.7071067811865477,0.7071067811865474,0.22466666666666668,0.5272833333333333,0.2276,0.29151666666666665,0.7264208333333334
2016-01-08 22:00:00+00:00,1.2203333333333333,22,4,1,0,-0.5000000000000004,0.8660254037844384,1.5976,0.30541666666666667,0.46549999999999997,0.7210611111111112,0.7710173611111112
2016-01-08 23:00:00+00:00,1.09565,23,4,1,0,-0.25881904510252157,0.9659258262890681,1.2203333333333333,0.4786,0.5967666666666667,1.0142,0.8091388888888887
2016-01-09 00:00:00+00:00,1.2686833333333332,0,5,1,1,0.0,1.0,1.09565,0.8132333333333333,0.5032166666666666,1.3045277777777777,0.8348493055555556
2016-01-09 01:00:00+00:00,2.1627333333333336,1,5,1,1,0.25881904510252074,0.9659258262890683,1.2686833333333332,0.77605,0.48428333333333334,1.194888888888889,0.8538263888888888
